GENEID,baseMean,log2FoldChange,lfcSE,pvalue,padj,SYMBOL
ENSMUSG00000020961,195.350158640845,1.12725796787115,0.158555677890443,3.20310935219532e-13,1.88436697464119e-12,Ston2
ENSMUSG00000047414,10.9617106451179,4.9444101296678,2.33476920685861,0.00012583879475074,0.000339978623764659,Flrt2
ENSMUSG00000021007,29.6715998606994,1.11566224102695,0.366764091655491,0.00057896673778307,0.00141498962051846,Spata7
ENSMUSG00000021013,71.1893594120196,1.05197527519189,0.270734108430406,2.98635821789554e-05,8.74957463200616e-05,Ttc8
ENSMUSG00000021200,2097.97114918902,1.92727729065439,0.0847460063142349,2.05573830346605e-115,1.0363848314367e-113,Asb2
ENSMUSG00000021209,16.490380799398,1.5564956608816,0.628606153446418,0.00159827489644729,0.00363473377180379,Ppp4r4
ENSMUSG00000058260,71.7321012312487,7.87136483393492,2.37064742513572,4.16841755264033e-10,1.97853774025079e-09,Serpina9
ENSMUSG00000041567,3.93947336504634,1.8551242194779,2.15702286574246,0.0152027247786908,0.0288287336095491,Serpina12
ENSMUSG00000066363,844.826549697968,1.3176668084914,0.0735865983839875,2.26334503367286e-72,6.45758039094428e-71,Serpina3f
ENSMUSG00000094910,103.919866694987,4.99977929024151,0.370160265899776,2.44880253776956e-42,3.99868406010212e-41,D430019H16Rik
ENSMUSG00000041347,10.1864586751417,1.20398630586659,0.693445304566323,0.0134369113390283,0.0257339814162015,Bdkrb1
ENSMUSG00000041323,43.2051059037942,1.44988026724644,0.603383900814574,0.00288043816977856,0.00626959142221748,Ak7
ENSMUSG00000084883,70.4352841508245,-1.05274563827218,0.291975670184771,8.39812014979719e-05,0.000232538065576859,Ccdc85c
ENSMUSG00000040867,91.9387716108225,3.5448049639852,0.473556894382939,2.34786432890735e-14,1.47420517999672e-13,Begain
ENSMUSG00000075707,16.9183410848396,4.24648155038697,0.817317649352879,5.35941216087245e-08,2.11364361119167e-07,Dio3
ENSMUSG00000087075,33.8608317770505,2.54032412068235,1.08763621263917,0.00349932914829611,0.00751689871375577,A230065H16Rik
ENSMUSG00000021280,26.3402146308606,-4.78492201675091,1.01186672330402,1.61838279363703e-06,5.51425353440018e-06,Exoc3l4
ENSMUSG00000021281,135.033575559628,-1.69649505839473,0.187176559604069,1.94907886450659e-20,1.63768881074885e-19,Tnfaip2
ENSMUSG00000054003,4.53074329642705,3.09009033132711,1.5806666037022,0.00354408224907135,0.00760254933572481,Tdrd9
ENSMUSG00000052160,1573.6432735719,-2.43957731216313,0.0748374949810605,5.44797141635416e-234,5.77336726013368e-232,Pld4
ENSMUSG00000076612,4055.11746331548,-6.09138765868251,0.1372998771094,0,0,Ighg2c
ENSMUSG00000051804,42.95507625344,3.39073969560454,0.410280017473777,1.57044565725673e-17,1.14641061146885e-16,Adam6b
ENSMUSG00000043945,4.78342584371293,1.43699623273906,1.25693316056831,0.0199697873842981,0.0369201694603128,Adam6a
ENSMUSG00000011171,47.3612010745419,4.13768231175512,0.544344829139816,4.81030082553481e-15,3.13797597404444e-14,Vipr2
ENSMUSG00000042050,61.4213842960146,1.13551809983107,0.302559384582201,4.63244843401448e-05,0.000133046242081633,Wdr60
ENSMUSG00000025321,556.814840936895,4.50808174973181,0.143014857937926,9.56922208412206e-219,9.43476845737048e-217,Itgb8
ENSMUSG00000064373,5499.06258756182,1.9041581833736,0.0460557138438767,0,0,Sepp1
ENSMUSG00000022181,12.5620943823349,1.19200415508682,0.559755902609025,0.00610321776405036,0.0125281231161387,C6
ENSMUSG00000054263,94.6105726169277,-2.37783348527995,0.244828411865886,2.618502695468e-23,2.51176323830052e-22,Lifr
ENSMUSG00000039676,47.5195494236316,2.55545707585287,0.370292203632156,6.30432772735438e-13,3.65768407213134e-12,Capsl
ENSMUSG00000005268,3.91534193988353,-1.51090140716649,1.54115398048442,0.0251832617664628,0.0454372077597819,Prlr
